segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S0699,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,أخصائيي التغذية. يعني أنا أعتقد أن أول ما تعينت في الرعاية الصحية الأولية من 2011، كانوا المنطقة الشمالية فقط 3 اخصائي تغذية، فقط لغذية. حاليا تقريبا 14 اخصائي تغذية في المنطقة الشمالية فقط. باقي المناطق؟ لا موجودين، يعني المنطقة الوسطى، المنطقة الوسطى تقريبا. نعم، كل المراكز صحية مغطاة حتى. البعيدة لها تغطية مثل مركز الرويس أو الغويرية، يعني أنا أغطي ثلاث مراكز صحية الخور والغويرية والكعبان.,general_response,ar
D1_S0700,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,التغذية التغذية العلاجية. Moderator التغذية العلاجية هذه تغطي أكثر شيء الركيزة الجسدية، ، صحيح؟ أكيد. ماذا عن باقي الركائز، ما مدى توفرها في الواقع؟ family medicine specialist participant الحقيقة الموجودة النواة لركائز الحياة الطيبة، ليس كلهم موجودين. والوجود ايضا يتغير من مركز للثاني، مثلما ذكرت participant، مثلا نحن بمركزنا لأن مركزنا لأنه مركز نائي ليس لدينا اخصائي نفسي ، فنحول إلى مراكز ثانية بالدوحة.,family_support_ecology,ar
D1_S0701,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,لدينا مشكلة أن المريض المركز الثاني سيكون جدا بعيدا عنه، لن لن يذهب على المعاينات، والمعاينات ايضا جدا بعيدة يعني. اذا المرأة بعد أن ولدت لديها حالة كآبة ما بعد الولادة، يأتيها الموعد بعد أشهر كثيرة، بينما الحالة تريدها علاج في أسبوع أو شهر ما بعد الميلاد. ايضا لدينا مشكلة اللغة مثلا في المركز. أشخاص غير عرب، فبهذه فئة المرضى أكيد لديهم مشاكل اجتماعية ونفسية والى آخره، لكن نحن كأطباء يعني لدينا عائق اللغة لنستطيع أن نعرف بالضبط ما هي المشكلة، وعائق ايضا يعني ثقافة واعتقاداتهم مختلفة عنا.,general_response,ar
D1_S0702,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,Moderator الآن نحن سوف نأتي إن شاء الله في سؤال قادم إن شاء الله عن التحديات، لكن لو نركز على مدى توفر هذه الركائز في القطاع الصحي. family medicine specialist participant أغلب الركائز موجودة. الآن الاجتماعية ليس كثير ولا العقلية، Moderator كمراكز. لكن عندما نتحدث عن خدمات الرعاية الصحية سواء مراكز أو مستشفيات family medicine specialist participant بالضبط، لكن إذا أحد عنده مشكلة اجتماعية لا نعرف من يريد أن يساعدوا بهذه المشاكل؟ participant from a support service سأخرج م,family_support_ecology,ar
D1_S0703,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,للمراكز الاجتماعية التي أنا فيها مركز أمان يعتبر. مركز مركز أمان هو معني متخصص لحماية المرأة والطفل من العنف أو الإساءة أو الإهمال، فهذه هم من فئاتنا، فئات الأطفال من الذكور من من الولادة لحد عمر 17 والنساء من الولادة دعنا نقول للهرم طيب، نحن نتكلم عن السؤال الذي طرحته مدى توفر ركائز الحياة الطيبة في خدمات القطاع الصحي طيب، نحن نأخذها بصيغة بنسبة مركزنا.,general_response,ar
D1_S0704,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,أول شيء يجب يتم تقييم عن طريق فريق كامل متخصص الذي هو الوظائف، اخصائي اجتماعي، اخصائي قانوني، اخصائي نفسي وطبيب نفسي يكون معنا، أحيانا يكون طبيب مقيم، الذي هو طبيب عام. مرة ثانية نفسي اجتماعي، قانوني، وأحيانا يكون هو الطبيب المقيم الذي هو الطبيب، عندنا أربع تخصصات، نحن اجتماعي الخامس. الرابعة، فيتم أول شيء توعية الأفراد من ناحية أن نحن قمنا من تطبيقنا توعية الأفراد بآثار العنف الموجودة عليه كفرد، وعلى المجتمع حوله كأسرة، بعد ذلك ننتقل منها التوعية إلى أن نرى الأسرة ما هي المشكلة الأساسية التي طا,general_response,ar
D1_S0705,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,نأتي سؤال الدكتورة تقول أحيانا اذا كان الحالات التي نحولها علينا نحن هي الحالات المتضررة عن طريق العنف أو الإهمال المتعمد. الإهمال ما تعريفه؟ الذي هو سلوك متعمد من قبل الفرد الآخر بقصور من أحد الأشياء الأساسية، الركائز الأساسية التي هي الطبية أو التي هي الركائز الأساسية الإهمال الإهمال طبعا طفل، لا يوجد أشخاص كبار، الإهمال المتعمد. الصحي التعليمي، هذه تتحول من فئاتنا.,general_response,ar
D1_S0706,HWCH2AR.docx,2,,unclear,Attribution indeterminate,indeterminate,Q1,الحالات التي هي العنف، التي هي ارتكاب فعل متعمد للشخص اذاء الشخص الآخر بتكراره. هنا نحن نأخذ كحالات تتحول من مراكز عندنا من الأخصائي الاجتماعي، مراكز تتحول عندنا أو direct من الطبيب لدينا، فهذه الأشياء التي نتعامل معها كداري اخصائي اجتماعي في مراكز اجتماعية. هذه المراكز بالنسبة لي أنا. هل تجاوب على السؤال؟ نعم، لا، أنا طلعت من الصحي الى الاجتماعي، كوني أنا,general_response,ar
D1_S0707,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,إن شاء الله القصص اكثر عندكم بالضبط,general_response,ar
D1_S0708,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,ين أكبر تحدي تحدي؟ بالنسبة لي اكبر تحدي الذي هو مع مرتكب العنف صراحة، مع مرتكب العنف. قد يكون غير متجاوب معي، لا يريد أن يسمع باعتقاده,general_response,ar
D1_S0709,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,ما الذي تنقص. عند مرتكب العنف أحيانا لن نقول مرتكب العنف الذي يرتكز عليه عند الطرفين أحيانا، لكن الأكثر يكون هو الطرف الثاني، خصوصا إذا كان رجل في اعتقادي نحن مع المرأة ضده، فلا يبدأ يسمعني فنحن نبدأ نملل نغير يكون هناك رجل نحن ليس ضدك معك، فهذا هو الواقع، نحن نكون حيادية أكثر,general_response,ar
D1_S0710,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,بالمالكي العاطفية يعني نساء أصلا نعم، فهم فكرة في الD1_P07 dietitian participant بعض المراجعين عندي، بعض المراجعين عندي أنا أتابع مع المراجع، أنا بصاحب المراجع لأنه عشان يضطر أن يلتزم ببرنامج رجيم لفترات طويلة ست شهور وأحيانا سنة لازم يكون في تواصل بينه وبين الأخصائي التغذية مش مجرد ورقة أنا أعطيها له. لن يطبقها، وهو ليس ملزم طبعا نحن مؤسسة حكومية ليس مثل القطاع الخاص يكون دافع مبلغ ويراجع، فنسبة كبيرة من المرضى مثل ما قلت في بداية لقاءنا مشاكل نفسية تؤدي إلى إدمان الشوكلاته أو تؤدي إلى,general_response,ar
D1_S0711,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,هناك ناس أنا اتضايق فأكل. انا أزعل اكل فعلا هذه حقيقة فهربوا للشوكلاته مسألة التغذية حتى نحن دخلنا في دوامة جديدة الطعام أكيد أنا الحين أعمل كأخصائي نفسي أول سؤال متى آخر مرة اكلت مع العائلة ، رمضان. عشان أنا أخصائي تغذية مثلا في قطر لازم أكون على اطلاع حتى بالأكلات القطرية والتجمعات الأسرية الخميس والجمعة تجمعات الأهل Moderator شكرا لمداخلاتكم بناء على مداخلاتهم الركائز موجودة قد تكون لكن ليس بإطارها الشامل.,general_response,ar
