segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D4_S0186,HWEL7AR.docx,7,D4_P17,participant,"Elderly-center participant, Table 7",identified,Q7,انا بختصار شديد الحمد لله رب العالمين. يعني هنا الحين نقدر نتكلم كمتلقي للخدمة. الحمد لله رب العالمين دولة قطر صراحه يعني مقدم الخدمات كثيرة في هالجانب في كبار القدر تتمركز في ماذا ؟ مثلا أول شي اللي هو لا تتمركز في إدراك بعض القوانين الخاصة معهم. زين في اهتمام بهذه الفئة فيما يخص في الدستور سواء في القوانين سواء كان في التعامل مع هذه الفئة في الوزارات وإنشاء مراكز لها مراكز خاصة بتدعيم هذه الركائز لهذه الفئة. من جانب أخر من جانب توفير الخبرات، الخبرات الخبرات. من الموظفين اللي يقدمون الخدمة هذي دائما يعني الحمد لله رب العالمين. دولة قطر تستقطب الخبرات المتميزة دائما ما شاء الله وهذا حق يقال أنا خلال وجودي مع مركز حسان مرينا في عدة دول الخليج لو قلنا التجربة المحيطة كدول الخليج. الاهتمام بهذه الفئة في دولة قطر يعني يفوق عن دول دول الخليج الثانية، سواء كان رحت الكويت رحنا معنا في عمان، في الإمارات أيضا في السعودية. الاهتمام والتركيز على الجوانب في دولة قطر، هذه الفئة كبيرة جدا هذه يعني شهادة اعترف بها حقيقه يعني. فمن هذه الركائز اللي تقوي هذا الجانب اللي هو مثل ما قلت لك اهتمام الدولة. وثاني شيء توفير خبرات من الاخصائيين من الدكاترة والخبراء عشان يتعاملوا مع هذه الفئة. بارك الله فيك.,balance_multidimensional;spiritual_moral_anchor;dignity_autonomy;community_support_programs;institutional_example;age_dignity_language;service_recipient_voice,ar
D4_S0187,HWEL7AR.docx,7,D4_P21,participant,"Participant, role not stated, Table 7",identified,Q7,طبعا ما راح اطيل الاخوان تكلموا كل شي بس يعني اني اشوف اي فعلا اكو اهتمام وبالقطاع الصحي وبكل القطاعات. يعني بكل هسه ما تروح انت. اي مثلا اي جمعية تلقين اللي مثلا ذوي الاحتياجات خاصه تلقين الكبار السن تلقين لهم مكان بكل مكان صراحة دولة قاعده تبذل جهد جبار، لكن احنا ما نتوقع نشوف طفره لان مثل ما قال الدكتورة والساده يحتاج الها زمن شوى، يعنى تجربه كبيره مش تجربه صغيره يحتاجلها زمن شوى، لاكن احنا في زمن قياسي نشوف ان في خطوات تبشر بالخير، صراحة وبكل امانه.,age_dignity_language,ar
D4_S0188,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q1,هذه الطاولة رقم 9 معكم عبدالله سلامي مدير مركز البحوث، فإن شاء الله نبدأ ونتوكل على الله. ما الذي تعنيه الحياة الطيبة بالنسبة لكم؟,moderator_context,ar
D4_S0189,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q1,الجواب، و عندنا أهم شيء أن الطاولة رقم 9 أقول اسمي أو عادي؟ Nبالنسبة لي الحياة الطيبة أن يكون في توازن يعني على سبيل المثال هذه الركائز اللي عندكم أنا كل يوم أسأل نفسي أنا من الصعيد الروحي أنا شو أسوي. هل الأفكار مثلا؟ هل قريت جزء من القرآن أو حتى آية؟ يعني هذا يعتبر يدخل في الركيزة الروحية، فأنا أحسب بنفسي كل يوم، بحيث أحدث توازن ما بين هذه. لو انفقدت التوازن تحدث الأمراض النفسية والجسدية، فحاول بباب التجنب يعني، كل يوم أسأل نفسي بالركيزة الجسدية، هل أنا قولت شيء بخصوص جسمي؟ هل مثلا تنفست تنف صحيح اليوم؟ مشيت؟ أنا سويت شيء باتجاه الجسد، حتى لو وضع مثلا ماسك أو أي شيء يخص الجسد. أنا أحسنت الجسدي. بالنسبة ل عقلي قت هو الركيزة الفكرية، هل أنا قريت كتاب؟ هل أنا سمعت محاضرة مفيدة؟ Podcast كذا، فأحدث التوازن ما بينها. بالنسبة لها هي العافية ورضى والقناعة نادرة يعني أن نحصلها.,contentment_acceptance;balance_multidimensional;spiritual_moral_anchor;mental_health_elderly;family_caregiver_ecology;pillar_spiritual;pillar_intellectual;pillar_physical;professional_identity,ar
D4_S0190,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q1,الحياة الطيبة هي بالمعنى أن أكون راضية بالحياة التي أنا عايشة فيها، الرضا بالحياة نفسها اللي أنا عايشة فيها، وأن تكون تتميز أن أكون متميزة بالرضا والصحة. والعافية. لأسأل لماذا؟ لأنني لكي تعطي نفسي طاقة رياضية، طاقة صحية، طاقة عبادية، طاقة يعني تعطيني كل ما أحبه يرضيني ويرضي رب العالمين. هذه الحياة الطبيعية الصحية التي تحبين أنك توصلين إلى مرحلة ان يكون الله راضي عليك في كل الأحوال.,contentment_acceptance;spiritual_moral_anchor;mental_health_elderly;professional_identity,ar
D4_S0191,HWEL9AR.docx,9,D4_P24,participant,"Senior pharmacist, Naufar, Table 9",identified,Q1,الحياة طيبة، أن أكون في أمان، وأصحى أتذكر أنني أحدث الأذكار، أذكر ربنا، أكمل يومي في عملي، تحقيق الأهداف اليومية في العمل، وأرجع أجد عائلتي في أمان، يمكن ايضا أكمل مع أطفالي دراستهم، وكل أكل جيدا، وكلهم هم أيضا ألا جيدا. بكل بساطة، وأنام عدد ساعات كافية.,safety_security;family_caregiver_ecology;professional_identity,ar
D4_S0192,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q1,وباختصار الحياة الطيبة هي ذهبت البل. لأنو كل شخص إو توقعات. فالحياة الطيبة بتعتمد على شو توقعت هذا الشخص. يعني في الزمان نحك احنا صغار كويس ما كان في الكماليات موجودة الآن. من التلفون ومن الأشياء كثيرة، لكن الناس كانت مرتاحة مرتاح بالها، فكانت تعتبر حالها عايشة حياة طيبة. مع كل الكماليات الموجودة، أو يعني هي صارت ضروريات، لم تصب كماليات، صارت الناس كلها من السيارات الفارهة، من الأشياء المتوفرة. لكن الناس نفسيا لا مرتاحة، مقارنة في القديم عندما لم يكن هناك resources كانت الناس مرتاحة أكثر، فالحياة الطيبة تختلف حسب توقعات الشخص، لكن أهم شيء. راحت الباب.,mental_health_elderly;service_adequacy_reflection;service_recipient_voice,ar
D4_S0193,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q1,يعطيك العافية. هل هناك عوامل مثلا مرتبطة بنا نحن كأشخاص وكأسر مالنا ليتأثر لنا على التحديد المفهومة ونظرتنا للحياة الطيبة، مثلا والله اللي يأثر بالدرجة الأولى هي محيط العمل مثلا، أو بيئة العمل. أو الأسرة مالي أو المحيط الأعم والأشمل، هل هذا ممكن أن يؤثر لنا على نظرتنا للحياة الطيبة وتعريفنا لها؟,moderator_context,ar
D4_S0194,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q1,الحياة الطيبة بالنسبة خاصة في الشرق الأوسط مختلف شوية عن المجتمع الغربي، يعني علاقتنا مع عائلتنا أقوى. جيد؟ فالآن إحساسك بعدم العجز بتأمين حياة طيبة، او اذا احد من عائلتك بحاجة للمساعدة وأنت لا تستطيع أن تساعده جيدا؟ هذا عكس الحياة الطيبة التي تعيشها. ففعليا جزء من راحة بالنا التي هي قدرتي على مساعدة العائلة. أحتاج تحتاج العائلة، لا أحس بالعجز أنه غير قادر على مساهمة. عفوا تحريفة الحياة الطيبة بالنسبة لك الشخص الراضي والذي يحيا حياة طيبة.,family_caregiver_ecology;service_recipient_voice,ar
D4_S0195,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q1,هل هناك شخص راضي؟,professional_identity;general_response,ar
D4_S0196,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q1,المسألة نسبية أعتقد.,moderator_context,ar
D4_S0197,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q1,بالنسبة لك سؤالك أنت ما بتعرف له، وأنت سألت سؤال ثاني الحين، ليس تعريف مرتبطين إيش اللي فهمته من سؤالك ايش الذي أثر على الحياة؟ بالنسبة للسياسة طبعا سياسات العمل تأثر، مثلا أنا أبي أحدث توازن بين أسرتي وبين شغل. شغل. طيب شلون أحدث الشغل 8 ساعات والدرب ومسؤول في بعضهم موظفين حتى ما بعد العمل، فسياسة العمل شيء أساسي أن تحدث فيها مرونة. تنعكس على صحتنا نفسيا، جسديا، حتى يعني ممكن أن يؤثر حتى في قرارات الزواج، أنا مشغولة ما عندي وقت أفكر في شركة حياتي، ولا أفكر في عيالي، لماذا؟ لأنه ضغط العمل عالي، حتى لا أبي أجيب عيال وايد ممكن يؤثر حتى وعلى الدراسات في معهد الدوحة للأسرة، أن هذا فعلا يؤثر ليس فقط مجرد ثرثرة أو مجرد صفاضة بين الحريم. ففعلا يؤثر قراراتنا الحقيقية. نعم، بعدها نأجل قرارات أساسية في حياتنا تتلخبط عندنا الأولويات، خاصة الأجيال الجديدة، قيمة الأسرة عندهم انخفضة، لا أعرف كان عليها دراسة، لكن هناك توجه، هناك توجه أني أؤمن أأمن، أمن، لا شعور أأمن، شعور للإنسان أن أنا اطلاق.,balance_multidimensional;safety_security;mental_health_elderly;family_caregiver_ecology;policy_recommendation;professional_identity,ar
